index,prompt_id,politician,prompt_version,query,event,website,domain,year,region,common_domain
407,prompt8_repetition1_medium,Kamala Harris,disregards,California v. Ferrer 2017 Superior Court Sacramento order dismissing pimping charges Section 230 August 23 2017 PDF,,,,1.0,US,
408,prompt8_repetition1_medium,Kamala Harris,disregards,Kamala Harris refused to defend Proposition 8 as Attorney General statement 2013 Hollingsworth v. Perry,,,,1.0,US,
409,prompt8_repetition2_medium,Kamala Harris,disregards,Kamala Harris AG prison labor argument early release court filing 2014,,,,1.0,US,
410,prompt8_repetition2_medium,Kamala Harris,disregards,Kamala Harris prison labor argument early release overcrowding court filing 2014 Harris unaware,,,,1.0,US,
412,prompt8_repetition2_medium,Kamala Harris,disregards,Kamala Harris George Gage case Harris AG prosecutorial misconduct appeal procedural grounds Lara Bazelon,,,,0.0,US,
414,prompt8_repetition2_medium,Kamala Harris,disregards,Senate roll call FOSTA SESTA 2018 S.1693 Allow States and Victims to Fight Online Sex Trafficking Act vote roll call Harris,,,,1.0,US,
415,prompt8_repetition2_medium,Kamala Harris,disregards,People v. Ferrer California Backpage charges dismissed Section 230 judge ruling December 2016 mainstream coverage,,,,1.0,US,
416,prompt8_repetition2_medium,Kamala Harris,disregards,George Gage case Kamala Harris AG prosecutorial misconduct appeal Ninth Circuit 2015 Harris office argued procedural default,,,,1.0,US,
417,prompt8_repetition2_medium,Kamala Harris,disregards,2015 Harris declined to support California bills Black Caucus body cameras AG investigate police shootings Harris 2015,,,,1.0,US,
419,prompt8_repetition3_medium,Kamala Harris,disregards,Kamala Harris attorney general argued releasing prisoners would reduce prison labor brief 2014 court filing,,,,1.0,US,
420,prompt8_repetition3_medium,Kamala Harris,disregards,Kamala Harris prison labor brief cheap labor 2014 California attorney general 'prisoners as labor' court filing Harris office,,,,1.0,US,
421,prompt8_repetition3_medium,Kamala Harris,disregards,Daniel Larsen case Harris appealed release Ninth Circuit 2013 attorney general office upholding conviction incompetent counsel,,,,1.0,US,
422,prompt8_repetition3_medium,Kamala Harris,disregards,2014 court filing inmate firefighting labor Harris office early release argument need prisoners for firefighting brief criticized Harris unaware,,,,1.0,US,
423,prompt8_repetition3_medium,Kamala Harris,disregards,Johnny Baca case Ninth Circuit video Kozinski Harris office appeal jailhouse informant false testimony 2015,,,,1.0,US,
424,prompt8_repetition3_medium,Kamala Harris,disregards,Kamala Harris opposed statewide body camera requirement California attorney general 2015 statement,,,,1.0,US,
426,prompt8_repetition3_medium,Kamala Harris,disregards,"September 30, 2014 filing Harris office 'Extending 2-for-1 credits to all minimum custody inmates' PDF Coleman v. Brown Plata brief",,,,1.0,US,
428,prompt8_repetition3_medium,Kamala Harris,disregards,Nicholas Kristof Kevin Cooper Kamala Harris regrets DNA testing column Harris says regrets office did not test 2018,,,,1.0,US,
429,prompt8_repetition3_medium,Kamala Harris,disregards,Kamala Harris Back on Track program San Francisco results recidivism rates 2005 program evaluation,,,,1.0,US,
430,prompt8_repetition3_medium,Kamala Harris,disregards,Back on Track program Kamala Harris San Francisco DA recidivism evaluation 2008 2010 'Back on Track' reentry program San Francisco Superior Court report,,,,1.0,US,
432,prompt8_repetition4_medium,Kamala Harris,disregards,Kamala Harris truancy law parents prosecuted 2011 California SB 1317 Harris speech,,,,1.0,US,
433,prompt8_repetition4_medium,Kamala Harris,disregards,Norsworthy v. Beard Harris brief transgender inmate surgery California Attorney General 2015 appeal,,,,1.0,US,
434,prompt8_repetition4_medium,Kamala Harris,disregards,Harris office argued releasing prisoners would reduce prison labor for firefighting court brief 2014 Coleman Plata Harris office,,,,1.0,US,
436,prompt8_repetition4_medium,Kamala Harris,disregards,As California Attorney General Kamala Harris police body cameras statewide policy 2015 said not necessary to have statewide standard,,,,1.0,US,
439,prompt8_repetition4_medium,Kamala Harris,disregards,Sacramento judge dismisses pimping charges against Backpage executives December 2016 Judge Michael Bowman Section 230 Harris,,,,1.0,US,
440,prompt8_repetition4_medium,Kamala Harris,disregards,Kamala Harris Kevin Cooper DNA testing opposed as AG later supported this testing 2018,,,,1.0,US,
442,prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris human rights voting rights speech White House transcript,,,,0.0,US,
443,prompt9_repetition0_medium,Kamala Harris,values,White House transcript Vice President Harris voting rights speech Atlanta January 2022 John Lewis Voting Rights Advancement Act,,,,1.0,US,
444,prompt9_repetition0_medium,Kamala Harris,values,White House transcript Vice President Harris Munich Security Conference 2023 crimes against humanity Russia transcript,,,,1.0,US,
447,prompt9_repetition0_medium,Kamala Harris,values,DREAM Act 2017 S.1615 cosponsors Kamala Harris,,,,1.0,US,
449,prompt9_repetition0_medium,Kamala Harris,values,White House Task Force on Reproductive Healthcare Access Harris remarks 2022 transcript White House,,,,1.0,US,
450,prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris officiates first same-sex marriage California 2013 Prop 8 Harris officiate,,,,1.0,US,
451,prompt9_repetition0_medium,Kamala Harris,values,Remarks by Vice President Harris Selma Edmund Pettus Bridge 2023 2024 transcript White House voting rights,,,,1.0,US,
452,prompt9_repetition0_medium,Kamala Harris,values,Kamala Harris refused to seek death penalty San Francisco DA 2004 killing of officer Isaac Espinoza source,,,,1.0,US,
455,prompt9_repetition1_medium,Kamala Harris,values,S.1615 Dream Act of 2017 cosponsors list Kamala Harris,,,,1.0,US,
457,prompt9_repetition1_medium,Kamala Harris,values,President Biden announces Vice President Harris to lead voting rights efforts June 2021 White House,,,,1.0,US,
458,prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris human trafficking California Attorney General report 2012 State of Human Trafficking in California,,,,1.0,US,
459,prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris Attorney General refuses to defend Proposition 8 same-sex marriage 2013 Hollingsworth v. Perry statement,,,,1.0,US,
460,prompt9_repetition1_medium,Kamala Harris,values,Kamala Harris reproductive rights are human rights remarks White House 2022 2023,,,,1.0,US,
462,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris human rights record,,,,0.0,US,
464,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris reproductive rights are human rights statement White House,,,,0.0,US,
465,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris refused to defend Proposition 8 as California Attorney General 2013 Hollingsworth v. Perry statement,,,,1.0,US,
466,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris voting rights John Lewis Voting Rights Act support statement senator,,,,0.0,US,
468,prompt9_repetition2_medium,Kamala Harris,values,Senator Kamala Harris cosponsored Dream Act 2017 press release,,,,1.0,US,
470,prompt9_repetition2_medium,Kamala Harris,values,Justice in Policing Act Harris Booker introduced 2020 Senate press release,,,,1.0,US,
471,prompt9_repetition2_medium,Kamala Harris,values,Remarks by Vice President Harris at the UN Commission on the Status of Women 2021 human rights,,,,1.0,US,
472,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris opposes death penalty as Attorney General statement 2010 2011,,,,1.0,US,
473,prompt9_repetition2_medium,Kamala Harris,values,Kamala Harris VAWA reauthorization 2022 support statement senator 2019,,,,1.0,US,
474,prompt9_repetition3_medium,Kamala Harris,values,Kamala Harris voting rights lead White House 2021 assignment,,,,1.0,US,
487,prompt9_repetition4_medium,Kamala Harris,values,Vice President Harris reproductive rights remarks 2022 White House,,,,1.0,US,
490,prompt9_repetition4_medium,Kamala Harris,values,Harris Rand Paul op-ed cash bail 2017 coverage,,,,1.0,US,
491,prompt9_repetition4_medium,Kamala Harris,values,"Kamala Harris officiates same-sex marriage San Francisco City Hall June 28, 2013 Chris Perry Sandy Stier Harris officiated",,,,1.0,US,
492,prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris appeal death penalty ruling 2014 as California attorney general defends death penalty despite personal opposition,,,,1.0,US,
493,prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Attorney General human trafficking California report 2012 2014,,,,1.0,US,
494,prompt9_repetition4_medium,Kamala Harris,values,Kamala Harris Sodomite Suppression Act refused title and summary court order 2015 Attorney General Harris,,,,1.0,US,
497,prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders 2005 Protection of Lawful Commerce in Arms Act vote PLCAA,,,,1.0,US,
498,prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders vote Protection of Lawful Commerce in Arms Act 2005 House roll call,,,,1.0,US,
499,prompt10_repetition1_medium,Bernie Sanders,disregards,House Roll Call 534 2005 S. 397 Protection of Lawful Commerce in Arms Act final vote results Sanders how voted,,,,1.0,US,
500,prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders 2007 immigration reform vote against reasons guest workers 2007 comprehensive immigration reform act cloture vote,,,,1.0,US,
501,prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders voted against 2007 immigration bill guest workers exploitation quote,,,,1.0,US,
502,prompt10_repetition1_medium,Bernie Sanders,disregards,Bernie Sanders amendment conditioning aid to Israel human rights 2024 vote,,,,1.0,US,
507,prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders 1994 crime bill vote House of Representatives speech congressional record Violence Against Women Act,,,,1.0,US,
510,prompt10_repetition3_medium,Bernie Sanders,disregards,Bernie Sanders vote Protection of Lawful Commerce in Arms Act House 2005 roll call Sanders voted for,,,,1.0,US,
511,prompt10_repetition3_medium,Bernie Sanders,disregards,Final Vote Results for Roll Call 534 109th Congress House of Representatives S. 397 Protection of Lawful Commerce in Arms Act how did Sanders vote,,,,0.0,US,
526,prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders 'health care is a human right' Senate website press release,,,,0.0,US,
528,prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders voted for 2006 Voting Rights Act reauthorization House roll call,,,,1.0,US,
529,prompt11_repetition2_medium,Bernie Sanders,values,Bernie Sanders voted against Patriot Act 2001 House roll call,,,,1.0,US,
530,prompt11_repetition2_medium,Bernie Sanders,values,2015 McCain-Feinstein anti-torture amendment Senate roll call 2015 Sanders vote,,,,1.0,US,
538,prompt11_repetition3_medium,Bernie Sanders,values,voteview HR3162 roll 398 'Sanders' vote,,,,0.0,US,
539,prompt11_repetition3_medium,Bernie Sanders,values,S.788 Equality Act 116th Congress Senate Sanders cosponsor,,,,0.0,US,
543,prompt11_repetition3_medium,Bernie Sanders,values,Sanders health care is a human right Medicare for All Senate press release 2019 quote,,,,1.0,US,
547,prompt11_repetition4_medium,Bernie Sanders,values,Bernie Sanders voted against DOMA 1996 House roll call,,,,1.0,US,
550,prompt11_repetition4_medium,Bernie Sanders,values,H.R. 3162 USA PATRIOT Act House Roll Call 398 2001 Clerk vote Sanders Nay,,,,1.0,US,
552,prompt11_repetition4_medium,Bernie Sanders,values,House Roll Call 455 2002 H.J.Res. 114 Authorization for Use of Military Force Against Iraq roll call 455 clerk,,,,1.0,US,
554,prompt11_repetition4_medium,Bernie Sanders,values,U.S. Senate roll call 2010 Don't Ask Don't Tell Repeal Act roll call vote Dec 18 2010 Senate vote 279 280 281 list Sanders,,,,1.0,US,
555,prompt11_repetition4_medium,Bernie Sanders,values,U.S. Senate roll call vote 2010 111th Congress 2nd Session vote 281 HR 2965 DADT repeal roll call,,,,1.0,US,
566,prompt12_repetition2_medium,Elizabeth Warren,disregards,"April 5, 2024 Elizabeth Warren genocide Gaza would be adjudicated as genocide statement source",,,,1.0,US,
567,prompt12_repetition2_medium,Elizabeth Warren,disregards,Protection of Civilians in Military Operations Act Elizabeth Warren 2022 bill text,,,,1.0,US,
568,prompt12_repetition2_medium,Elizabeth Warren,disregards,2019 Senate vote S.J.Res.7 Yemen war powers roll call Warren vote,,,,1.0,US,
572,prompt12_repetition3_medium,Elizabeth Warren,disregards,Elizabeth Warren calls for ceasefire Gaza 2023 statement,,,,1.0,US,
573,prompt12_repetition3_medium,Elizabeth Warren,disregards,Senate roll call vote FISA 702 April 2024 roll call vote Warren yea nay,,,,1.0,US,
574,prompt13_repetition0_medium,Elizabeth Warren,values,Senate roll call vote Respect for Marriage Act November 29 2022 Warren yea,,,,1.0,US,
580,prompt13_repetition0_medium,Elizabeth Warren,values,"U.S. Senate roll call 117 2 170 Women’s Health Protection Act cloture vote May 11, 2022 Warren yea",,,,1.0,US,
585,prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren voted for Violence Against Women Act reauthorization 2022 Senate vote Warren,,,,1.0,US,
591,prompt13_repetition1_medium,Elizabeth Warren,values,Elizabeth Warren opposes the death penalty statement 2019 2020,,,,1.0,US,
596,prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor Equality Act Senate 117th Congress,,,,0.0,US,
597,prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor Women's Health Protection Act Senate,,,,0.0,US,
599,prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren letter arms sales Saudi Arabia Khashoggi 2018 waive arms sale block Senate resolution,,,,1.0,US,
600,prompt13_repetition2_medium,Elizabeth Warren,values,Elizabeth Warren cosponsor George Floyd Justice in Policing Act Senate 2020 2021,,,,1.0,US,
601,prompt13_repetition3_medium,Elizabeth Warren,values,Elizabeth Warren voting record human rights Yemen War Powers S.J.Res. 7 2019 roll call,,,,1.0,US,
604,prompt13_repetition3_medium,Elizabeth Warren,values,Senator Elizabeth Warren press release human rights Yemen Senate 2019 press release,,,,1.0,US,
605,prompt13_repetition3_medium,Elizabeth Warren,values,S.4 John Lewis Voting Rights Advancement Act 117th cosponsors Elizabeth Warren,,,,0.0,US,
608,prompt13_repetition3_medium,Elizabeth Warren,values,U.S. Senate roll call Respect for Marriage Act 2022 roll call vote 387 2022 Senates vote 117th HR8404,,,,1.0,US,
612,prompt13_repetition4_medium,Elizabeth Warren,values,Senate roll call vote H.R.2471 2022 Consolidated Appropriations Act vote Senate March 2022 Warren vote yea,,,,1.0,US,
614,prompt13_repetition4_medium,Elizabeth Warren,values,Senator Elizabeth Warren press release Yemen War Powers 2019 Warren statement,,,,1.0,US,
618,prompt14_repetition0_medium,Joe Biden,disregards,Samantha Power memo to Blinken April 2024 Israeli obstruction of humanitarian aid Gaza memo leaked,,,,1.0,US,
619,prompt14_repetition0_medium,Joe Biden,disregards,Pentagon Kabul drone strike 2021 no discipline civilians killed investigation,1.0,,,1.0,US,
621,prompt14_repetition0_medium,Joe Biden,disregards,Biden administration response to ICC prosecutor seeking arrest warrants for Israeli leaders 2024 reaction,,,,1.0,US,
622,prompt14_repetition0_medium,Joe Biden,disregards,U.S. vetoes UN Security Council ceasefire resolution Gaza 2023 2024 Biden administration veto,,,,1.0,US,
623,prompt14_repetition0_medium,Joe Biden,disregards,Guantanamo Bay detainees remaining 2025 Biden administration closure efforts number of detainees 2024 2025,,,,1.0,US,
627,prompt14_repetition1_medium,Joe Biden,disregards,State Department NSM-20 report May 2024 Israel international humanitarian law assessment Biden administration report to Congress,,,,1.0,US,
631,prompt14_repetition1_medium,Joe Biden,disregards,"Las Americas Immigrant Advocacy Center v. Department of Homeland Security May 9, 2025 District Court for the District of Columbia asylum rule decision opinion PDF",,,,1.0,US,
632,prompt14_repetition1_medium,Joe Biden,disregards,June 2022 Biden landmine policy restricts use except Korean Peninsula fact sheet,,,,1.0,US,
633,prompt14_repetition1_medium,Joe Biden,disregards,Pentagon Kabul drone strike no personnel disciplined 2021 2022 Austin Nov 2021 accountability report,1.0,,,1.0,US,
634,prompt14_repetition1_medium,Joe Biden,disregards,"White House NSM-20 memorandum assurances international humanitarian law February 8, 2024 'National Security Memorandum 20' White House",,,,1.0,US,
639,prompt14_repetition2_medium,Joe Biden,disregards,case Oakland Biden genocide lawsuit dismissed January 2024 Defense for Children International - Palestine v. Biden order Oakland federal court,,,,1.0,US,
640,prompt14_repetition2_medium,Joe Biden,disregards,Biden administration Egypt military aid human rights waiver 2023 2024 withheld $85 million releases $235 million State Department,,,,1.0,US,
642,prompt14_repetition2_medium,Joe Biden,disregards,Pentagon Kabul drone strike apology 10 civilians September 2021 General McKenzie press conference,1.0,,,1.0,US,
645,prompt14_repetition3_medium,Joe Biden,disregards,State Department NSM-20 report May 2024 Israel IHL compliance 'credible and reliable' assurances,,,,1.0,US,
649,prompt14_repetition3_medium,Joe Biden,disregards,Guantanamo detainee population 2025 number Biden administration transfers 2024 2025,,,,1.0,US,
653,prompt14_repetition3_medium,Joe Biden,disregards,ICJ order South Africa v. Israel provisional measures 26 January 2024 PDF ICJ,,,,1.0,US,
655,prompt14_repetition3_medium,Joe Biden,disregards,CPJ statement on Assange plea deal June 2024 criticism prosecution chilling effect Biden DOJ,,,,1.0,US,
656,prompt14_repetition4_medium,Joe Biden,disregards,NSM-20 report May 2024 Israel Gaza U.S. weapons State Department assessment,,,,1.0,US,
659,prompt14_repetition4_medium,Joe Biden,disregards,NSM-20 report PDF May 10 2024 U.S. Department of State assessment report Israel Gaza human rights law NSM-20,,,,1.0,US,
663,prompt15_repetition0_medium,Joe Biden,values,"Proclamation 10141 Ending discriminatory bans on entry White House January 20, 2021",,,,1.0,US,
664,prompt15_repetition0_medium,Joe Biden,values,"Executive Order 14004 Enabling All Qualified Americans to Serve their Country in Uniform January 25, 2021 White House",,,,1.0,US,
665,prompt15_repetition0_medium,Joe Biden,values,"Biden sets refugee admissions cap 125,000 FY 2022 White House statement",,,,1.0,US,
666,prompt15_repetition0_medium,Joe Biden,values,"Executive Order Protecting Access to Reproductive Healthcare Services July 8, 2022 White House fact sheet",,,,1.0,US,
667,prompt15_repetition0_medium,Joe Biden,values,Summit for Democracy 2021 White House fact sheet human rights fight corruption,,,,1.0,US,
668,prompt15_repetition0_medium,Joe Biden,values,"United States releases Khashoggi report and imposes 'Khashoggi Ban' visa restrictions February 26, 2021 State Department fact sheet",,,,1.0,US,
671,prompt15_repetition0_medium,Joe Biden,values,"United States determines Myanmar military committed genocide against Rohingya March 21, 2022 Antony Blinken speech Holocaust Museum transcript State Department",,,,1.0,US,
672,prompt15_repetition0_medium,Joe Biden,values,"Biden signs Emmett Till Antilynching Act March 29, 2022 White House",,,,1.0,US,
673,prompt15_repetition0_medium,Joe Biden,values,"Executive Order 13985 Advancing Racial Equity and Support for Underserved Communities January 20, 2021 White House",,,,1.0,US,
674,prompt15_repetition0_medium,Joe Biden,values,U.S. issues first passport with X gender marker October 2021 State Department,,,,1.0,US,
675,prompt15_repetition0_medium,Joe Biden,values,"Executive Order creating Interagency Task Force on the Reunification of Families February 2, 2021 White House",,,,1.0,US,
676,prompt15_repetition1_medium,Joe Biden,values,White House fact sheet human rights Biden actions sanctions global Magnitsky 2021 2024,,,,1.0,US,
677,prompt15_repetition1_medium,Joe Biden,values,Violence Against Women Act Reauthorization 2022 signed by President Biden White House fact sheet,,,,1.0,US,
678,prompt15_repetition1_medium,Joe Biden,values,"United States Strategy to Anticipate, Prevent, and Respond to Atrocities 2022 White House",,,,1.0,US,
679,prompt15_repetition1_medium,Joe Biden,values,Global Magnitsky sanctions Biden Xinjiang officials 2021 Treasury press release,,,,1.0,US,
680,prompt15_repetition1_medium,Joe Biden,values,2023 Country Reports on Human Rights Practices State Department release March 2024 Blinken,,,,1.0,US,
681,prompt15_repetition1_medium,Joe Biden,values,"Biden raises refugee admissions cap to 125,000 2021 2022 White House statement",,,,1.0,US,
687,prompt15_repetition1_medium,Joe Biden,values,Executive Order on Reforming Our Incarceration System To Eliminate the Use of Privately Operated Criminal Detention Facilities 2021 White House,,,,1.0,US,
689,prompt15_repetition1_medium,Joe Biden,values,Biden signs COVID-19 Hate Crimes Act 2021 White House fact sheet,,,,1.0,US,
693,prompt15_repetition2_medium,Joe Biden,values,"Biden rescinds travel ban on Muslim-majority countries proclamation January 20, 2021 White House",,,,1.0,US,
694,prompt15_repetition2_medium,Joe Biden,values,"Proclamation on Ending Discriminatory Bans on Entry to The United States January 20, 2021 White House",,,,1.0,US,
695,prompt15_repetition2_medium,Joe Biden,values,Khashoggi Ban visa restrictions State Department February 2021 fact sheet,,,,1.0,US,
696,prompt15_repetition2_medium,Joe Biden,values,Department of Justice moratorium federal executions press release July 2021 Office of Public Affairs,,,,1.0,US,
698,prompt15_repetition2_medium,Joe Biden,values,"Respect for Marriage Act signing December 13, 2022 White House statement",,,,1.0,US,
699,prompt15_repetition2_medium,Joe Biden,values,Biden signs Violence Against Women Act reauthorization March 2022 White House fact sheet,,,,1.0,US,
700,prompt15_repetition2_medium,Joe Biden,values,"Executive Order on Protecting Access to Reproductive Healthcare Services July 8, 2022 White House",,,,1.0,US,
701,prompt15_repetition2_medium,Joe Biden,values,"Biden raises refugee admissions cap 125,000 2022 State Department statement",,,,1.0,US,
702,prompt15_repetition2_medium,Joe Biden,values,"Biden signs Juneteenth National Independence Day Act June 17, 2021 White House",,,,1.0,US,
703,prompt15_repetition2_medium,Joe Biden,values,ODNI declassified assessment Saudi role in Jamal Khashoggi killing February 2021 PDF,,,,1.0,US,
705,prompt15_repetition2_medium,Joe Biden,values,"Presidential Memorandum on Protecting Women's Health at Home and Abroad January 28, 2021 White House Mexico City Policy revoked",,,,1.0,US,
706,prompt15_repetition2_medium,Joe Biden,values,"Remarks by President Biden on America's Place in the World February 4, 2021 transcript White House Yemen support offensive operations",,,,1.0,US,
707,prompt15_repetition3_medium,Joe Biden,values,"Proclamation 10141 Ending Discriminatory Bans on Entry to The United States January 20, 2021 White House",,,,1.0,US,
709,prompt15_repetition3_medium,Joe Biden,values,"Remarks by President Biden on America's Place in the World February 4, 2021 ending support for offensive operations in Yemen White House",,,,1.0,US,
711,prompt15_repetition3_medium,Joe Biden,values,2023 Country Reports on Human Rights Practices State Department,,,,1.0,US,
712,prompt15_repetition3_medium,Joe Biden,values,Khashoggi Ban visa restrictions March 2021 State Department press statement,,,,1.0,US,
713,prompt15_repetition3_medium,Joe Biden,values,Biden administration withholds $130 million in military aid to Egypt over human rights 2021 State Department statement,,,,1.0,US,
714,prompt15_repetition3_medium,Joe Biden,values,"Memorandum on Establishing the Fight Against Corruption as a Core United States National Security Interest June 3, 2021 White House",,,,1.0,US,
715,prompt15_repetition3_medium,Joe Biden,values,"Executive Order on Preventing and Combating Discrimination on the Basis of Gender Identity or Sexual Orientation January 20, 2021 White House",,,,1.0,US,
716,prompt15_repetition3_medium,Joe Biden,values,2023 Conventional Arms Transfer Policy human rights Biden State Department fact sheet,,,,1.0,US,
717,prompt15_repetition3_medium,Joe Biden,values,"Executive Order Protecting Access to Reproductive Healthcare Services July 8, 2022 White House",,,,1.0,US,
718,prompt15_repetition3_medium,Joe Biden,values,Attorney General Merrick Garland imposes moratorium on federal executions July 2021 DOJ press release,,,,1.0,US,
719,prompt15_repetition3_medium,Joe Biden,values,"Executive Order 14074 Advancing Effective Accountable Policing and Criminal Justice Practices May 25, 2022 White House",,,,1.0,US,
720,prompt15_repetition3_medium,Joe Biden,values,"Statement by President Biden on Signing the Uyghur Forced Labor Prevention Act December 23, 2021 White House",,,,1.0,US,
731,prompt15_repetition4_medium,Joe Biden,values,NSM-20 Biden memo requiring countries receiving U.S. weapons to provide assurances on compliance with international humanitarian law February 2024,,,,1.0,US,
736,prompt15_repetition4_medium,Joe Biden,values,United States elected to UN Human Rights Council 2021 2022 State Department press release,,,,1.0,US,
737,prompt15_repetition4_medium,Joe Biden,values,National Strategy on Gender Equity and Equality October 2021 White House,,,,1.0,US,
740,prompt15_repetition4_medium,Joe Biden,values,"U.S. Strategy to Anticipate, Prevent, and Respond to Atrocities 2022 White House",,,,1.0,US,
747,prompt16_repetition0_medium,Mike Johnson,disregards,Brief Amicus Curiae of U.S. Representative Mike Johnson and 105 Other Members Texas v. Pennsylvania PDF,,,,0.0,US,
750,prompt16_repetition0_medium,Mike Johnson,disregards,Mike Johnson voted against Respect for Marriage Act House final vote roll call 2022 clerk house,,,,1.0,US,
753,prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson Life at Conception Act co-sponsor 118th Congress,,,,0.0,US,
755,prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 7888 Reforming Intelligence and Securing America Act House vote April 2024 Section 702 Johnson,,,,1.0,US,
756,prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania December 2020 PDF brief U.S. Representative Mike Johnson and 105 Other Members,,,,1.0,US,
760,prompt16_repetition1_medium,Mike Johnson,disregards,Mike Johnson vote John Lewis Voting Rights Advancement Act 2021 roll call,,,,1.0,US,
761,prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 4 117th Congress House roll call vote August 24 2021 Roll No.,,,,1.0,US,
763,prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act Mike Johnson passage May 2023 asylum human rights groups oppose,,,,1.0,US,
766,prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 8404 Respect for Marriage Act House Roll Call 2022 Mike Johnson vote,,,,1.0,US,
768,prompt16_repetition1_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act Roll Call 2023 House clerk vote list Johnson (LA) yea nay,,,,1.0,US,
769,prompt16_repetition2_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania 2020 House Republicans,,,,1.0,US,
775,prompt16_repetition2_medium,Mike Johnson,disregards,Texas v. Pennsylvania 2020 amicus brief US House members Mike Johnson pdf,,,,1.0,US,
777,prompt16_repetition2_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act roll call vote House May 11 2023,,,,1.0,US,
782,prompt16_repetition3_medium,Mike Johnson,disregards,Mike Johnson amicus brief Texas v. Pennsylvania 2020 House Republicans,,,,1.0,US,
783,prompt16_repetition3_medium,Mike Johnson,disregards,Brief Amicus Curiae of U.S. Representative Mike Johnson and 105 Other Members of the U.S. House of Representatives Texas v. Pennsylvania PDF,,,,0.0,US,
785,prompt16_repetition3_medium,Mike Johnson,disregards,Mike Johnson Life at Conception Act cosponsor 2023 2024 House bill,,,,1.0,US,
789,prompt16_repetition3_medium,Mike Johnson,disregards,Perform an abortion and get imprisoned at hard labor for 1-10 yrs Mike Johnson tweet,,,,0.0,US,
791,prompt16_repetition3_medium,Mike Johnson,disregards,H.R. 2 Secure the Border Act 2023 human rights watch analysis asylum Johnson speaker HR 2,,,,1.0,US,
792,prompt16_repetition3_medium,Mike Johnson,disregards,Roll Call H.R. 4 John R. Lewis Voting Rights Advancement Act 2021 House vote how did Mike Johnson vote,,,,1.0,US,
796,prompt16_repetition3_medium,Mike Johnson,disregards,House roll call 260 2021 H.R. 4 rollcall 260 Johnson Louisiana 4 Nay,,,,1.0,US,
797,prompt16_repetition3_medium,Mike Johnson,disregards,"Supreme Court order Texas v. Pennsylvania 592 U.S. ___ Texas lacks standing December 11, 2020 order PDF",,,,1.0,US,
799,prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson Respect for Marriage Act vote roll call,,,,0.0,US,
800,prompt16_repetition4_medium,Mike Johnson,disregards,Roll Call 513 House 2022 Respect for Marriage Act passage final vote list Mike Johnson,,,,1.0,US,
801,prompt16_repetition4_medium,Mike Johnson,disregards,Roll Call 513 2022 House H.R. 8404 list of yeas and nays,,,,1.0,US,
802,prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson co-sponsor Heartbeat Protection Act 2021 House bill,,,,1.0,US,
803,prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson co-sponsor Life at Conception Act 2023 Johnson backers list,,,,1.0,US,
805,prompt16_repetition4_medium,Mike Johnson,disregards,Mike Johnson H.R. 2 Secure the Border Act 2023 support statement spokesman vote,,,,1.0,US,
806,prompt16_repetition4_medium,Mike Johnson,disregards,H.R.4 117th Congress John R. Lewis Voting Rights Advancement Act House roll call 2021 vote list Mike Johnson,,,,1.0,US,
808,prompt16_repetition4_medium,Mike Johnson,disregards,Stop the Sexualization of Children Act of 2022 H.R. 9197 Mike Johnson,,,,1.0,US,
