prompt_id,politician,prompt_version,query,region
prompt18_repetition0_medium,Hakeem Jeffries,disregards,How did Hakeem Jeffries vote on Antisemitism Awareness Act H.R. 6090,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,GovTrack H.R. 6090 Antisemitism Awareness Act vote 172 how did Hakeem Jeffries vote,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,House FISA Section 702 Reform and Reauthorization Act roll call 2024 H.R. 7888 vote names Jeffries,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote HR 7888 Reforming Intelligence and Securing America Act,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,ACLU statement House passage FISA 702 April 2024 warrantless searches 212-212 amendment,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,H.R. 8034 Israel Security Supplemental Appropriations Act 2024 roll call Jeffries vote,US
prompt18_repetition0_medium,Hakeem Jeffries,disregards,House Roll Call Vote 152 118th Congress H.R. 8034 Israel Security Supplemental Appropriations Act Jeffries vote,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries human rights record votes Congress.gov,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,Roll call vote House FISA 702 April 12 2024 Section 702 vote names Jeffries,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,House Roll Call 119 2024 H.R. 7888 Clerk of the House roll call 119 list,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,2019 House Yemen War Powers Jeffries vote H.J.Res. 37 House roll call,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries George Floyd Justice in Policing Act vote 2021,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries Equality Act vote 2019 2021,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries oppose Gaza ceasefire 2023 MSNBC interview quote,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,The Hill Jeffries ceasefire November 2023 Jeffries says no ceasefire Hamas must release hostages,US
prompt18_repetition1_medium,Hakeem Jeffries,disregards,ACLU 2024 FISA Section 702 House vote 7888 statement,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote FISA 702 reauthorization 2024 House vote,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,House roll call vote FISA 702 reauthorization April 12 2024 roll call number and how Hakeem Jeffries voted,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote on Reforming Intelligence and Securing America Act 2024 how did he vote,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,H.R. 6090 Antisemitism Awareness Act 2024 House roll call Jeffries vote,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,clerk.house.gov 2024 roll172 H.R. 6090 Antisemitism Awareness Act roll 172 Jeffries,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,George Floyd Justice in Policing Act House vote 2021 H.R. 1280 Jeffries vote aye clerk,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,Hakeem Jeffries oppose ceasefire 2023 MSNBC quote oppose ceasefire October 2023 Jeffries,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,House passes Uyghur Forced Labor Prevention Act 428-1 Reuters December 2021,US
prompt18_repetition2_medium,Hakeem Jeffries,disregards,clerk.house.gov 2021 roll 412 H.R. 1155 Uyghur Forced Labor Prevention Act 2021 roll call 412,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries human rights voting record,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,House vote amendment warrant requirement FISA Section 702 April 2024 roll call,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Roll Call vote House April 12 2024 Biggs amendment FISA 702 warrant roll call,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Roll Call 114 118th Congress H.R. 7888 Biggs amendment clerk.house names,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,clerk.house.gov Roll Call 119 118th Congress H.R. 7888 vote details Jeffries,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,GovTrack vote 118th House Roll no. 119 H.R. 7888 how did Hakeem Jeffries vote,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries ceasefire now November 2023 statement Israel Gaza,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,federal court ruling backdoor searches unconstitutional Hasbajrami January 2025 Reuters,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,H.R. 7888 how did Hakeem Jeffries vote GovTrack roll call 119 2024 Jeffries,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries Dear Colleague FISA 702 2024 support,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,House Roll Call 60 117th Congress H.R. 1280 George Floyd Justice in Policing Act roll call list,US
prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries statement reproductive rights Roe v. Wade abortion rights voting rights John Lewis Act Jeffries press release,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,Hakeem Jeffries FISA 702 vote 2024 warrant amendment how did he vote,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,House vote FISA Section 702 RISAA April 2024 roll call Jeffries warrant amendment how voted,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,Clerk House roll call 212-212 amendment FISA 702 Biggs Amendment 1 April 12 2024 roll call by name,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,House roll call Israel Security Supplemental Appropriations Act April 2024 roll call 2024 Jeffries vote H R 8038,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,clerk.house.gov vote 2024152 HR 8034 roll call 152 2024 list,US
prompt18_repetition4_medium,Hakeem Jeffries,disregards,Hakeem Jeffries ceasefire Gaza statement 2023 humanitarian pause position October November 2023,US
prompt19_repetition0_medium,Hakeem Jeffries,values,Hakeem Jeffries human rights statement,US
prompt19_repetition0_medium,Hakeem Jeffries,values,Jeffries vote Emmett Till Antilynching Act 2022 House Clerk roll call,US
prompt19_repetition0_medium,Hakeem Jeffries,values,House Clerk roll call Emmett Till Antilynching Act 2022 roll no.,US
prompt19_repetition0_medium,Hakeem Jeffries,values,COVID-19 Hate Crimes Act House vote 2021 clerk.house Jeffries vote,US
prompt19_repetition0_medium,Hakeem Jeffries,values,Uyghur Forced Labor Prevention Act House vote 2021 clerk.house Jeffries yes,US
prompt19_repetition0_medium,Hakeem Jeffries,values,Hakeem Jeffries First Step Act House sponsor manager 2018,US
prompt19_repetition0_medium,Hakeem Jeffries,values,clerk.house.gov Roll Call 412 H.R. 1155 2021 House vote Uyghur Forced Labor Prevention Act,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Hakeem Jeffries vote Uyghur Forced Labor Prevention Act roll call vote 2021,US
prompt19_repetition1_medium,Hakeem Jeffries,values,House roll call 412 117th Congress H.R. 1155 Uyghur Forced Labor Prevention Act clerk.house.gov,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Final Vote Results for Roll Call 412 House 117th Congress H.R. 1155 clerk.house.gov Jeffries,US
prompt19_repetition1_medium,Hakeem Jeffries,values,clerk.house.gov 2021 roll call 412 H.R. 1155 Uyghur Forced Labor Prevention Act final vote results,US
prompt19_repetition1_medium,Hakeem Jeffries,values,clerk.house.gov Votes 202103 vote Equality Act roll call H.R.5 2021 Jeffries,US
prompt19_repetition1_medium,Hakeem Jeffries,values,GovTrack H.R.1155 117th House vote 412 2021 Jeffries,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Office of the Clerk Votes 20220055 Emmett Till Antilynching Act roll call Jeffries,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Office of the Clerk Votes 2021 H.R. 4 John R. Lewis Voting Rights Advancement Act roll call clerk.house.gov Jeffries,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Vote Smart Hakeem Jeffries John R. Lewis Voting Rights Advancement Act vote yes 2021,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Office of the Clerk Votes 2021 H.R. 1280 George Floyd Justice in Policing Act vote Jeffries yea,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Vote Smart Hakeem Jeffries George Floyd Justice in Policing Act 2021 Vote HR 1280 Yes,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Office of the Clerk Votes 2022 H.R. 3485 Global Respect Act vote result,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Human Rights Campaign Congressional Scorecard Hakeem Jeffries 117th 118th 119th,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Vote Smart Hakeem Jeffries Uyghur Forced Labor Prevention Act vote yes H.R. 1155 2021,US
prompt19_repetition1_medium,Hakeem Jeffries,values,Office of the Clerk Votes 2022 H.R. 4445 Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act vote yes Jeffries,US
prompt19_repetition2_medium,Hakeem Jeffries,values,Hakeem Jeffries voting record human rights Congress.gov Equality Act co-sponsor,US
prompt19_repetition2_medium,Hakeem Jeffries,values,H.R. 1155 roll call 412 Jeffries vote,US
prompt19_repetition2_medium,Hakeem Jeffries,values,Hakeem Jeffries cosponsor Equality Act 2019 2021 Congress.gov,US
prompt19_repetition2_medium,Hakeem Jeffries,values,Human Rights Campaign Congressional Scorecard Hakeem Jeffries 117th 118th score,US
prompt19_repetition2_medium,Hakeem Jeffries,values,H.R. 1620 Violence Against Women Act 2021 House roll call 'Jeffries' vote,US
prompt19_repetition2_medium,Hakeem Jeffries,values,site:jeffries.house.gov Emmett Till Antilynching Act Jeffries,US
prompt19_repetition2_medium,Hakeem Jeffries,values,Global Magnitsky Human Rights Accountability Reauthorization Act 2022 House vote,US
prompt19_repetition2_medium,Hakeem Jeffries,values,site:hrc.org Hakeem Jeffries scorecard,US
prompt19_repetition2_medium,Hakeem Jeffries,values,site:jeffries.house.gov DACA Jeffries statement,US
prompt19_repetition2_medium,Hakeem Jeffries,values,"site:congress.gov Jeffries ""H.R.5"" Equality Act 2021 Jeffries cosponsor",US
prompt19_repetition2_medium,Hakeem Jeffries,values,site:jeffries.house.gov Uyghur Forced Labor Prevention Act Jeffries,US
prompt19_repetition2_medium,Hakeem Jeffries,values,clerk.house.gov 2022 roll call 47 Emmett Till Antilynching Act vote 2022,US
prompt19_repetition2_medium,Hakeem Jeffries,values,"site:clerk.house.gov ""Jeffries"" ""Roll Call 412"" 2021",US
prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries Uyghur Forced Labor Prevention Act vote roll call,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Uyghur Forced Labor Prevention Act House vote roll call 2021,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Office of the Clerk Roll Call 412 H.R. 1155 117th Congress vote Jeffries,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Jeffries statement Uyghur Forced Labor Prevention Act Jeffries.house.gov,US
prompt19_repetition3_medium,Hakeem Jeffries,values,H.R.5 Equality Act 2021 cosponsors Jeffries Congress.gov,US
prompt19_repetition3_medium,Hakeem Jeffries,values,H.R. 1280 George Floyd Justice in Policing Act 2021 cosponsors Jeffries,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries reproductive rights human rights statement 2022 2023,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries immigrants rights human rights statement Dream Act Jeffries cosponsor,US
prompt19_repetition3_medium,Hakeem Jeffries,values,H.R.55 Emmett Till Antilynching Act House vote roll call 2022 Congress.gov Jeffries yes,US
prompt19_repetition3_medium,Hakeem Jeffries,values,Jeffries statement Emmett Till Antilynching Act site:jeffries.house.gov,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Hakeem Jeffries Eric Garner Excessive Use of Force Prevention Act sponsor Congress.gov,US
prompt19_repetition4_medium,Hakeem Jeffries,values,H.R.6256 Uyghur Forced Labor Prevention Act House roll call vote clerk.house.gov roll 2021,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Office of the Clerk roll call 412 2021 H.R. 1155 vote list,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Jeffries vote Uyghur Forced Labor Prevention Act roll call 412 Jeffries Yea,US
prompt19_repetition4_medium,Hakeem Jeffries,values,GovTrack vote 117 H.R. 1155 roll call 412 Uyghur Forced Labor Prevention Act 2021 Jeffries vote,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Office of the Clerk roll call 65 2022 Emmett Till Antilynching Act vote list Jeffries,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Jeffries Emmett Till Antilynching Act statement site:jeffries.house.gov 2022,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Equality Act 2021 House roll call 72 clerk.house.gov H.R. 5 2021 vote list Jeffries,US
prompt19_repetition4_medium,Hakeem Jeffries,values,AP News First Step Act 2018 House co-author Hakeem Jeffries Doug Collins,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Hakeem Jeffries human rights resolution Rohingya Jeffries house,US
prompt19_repetition4_medium,Hakeem Jeffries,values,Politico House clears Trump-backed criminal justice reform First Step Act lead Democratic sponsor Hakeem Jeffries,US
prompt19_repetition4_medium,Hakeem Jeffries,values,The Hill First Step Act lead Democratic sponsor Hakeem Jeffries 2018,US
prompt19_repetition4_medium,Hakeem Jeffries,values,S.756 First Step Act of 2018 Congress.gov Public Law 115-391,US
