prompt_id,politician,prompt_version,query,region
prompt18_repetition1_medium,Manfred Weber,disregards,Amnesty International reaction EU Pact on Migration and Asylum 2024 human rights concerns,Europe
prompt18_repetition1_medium,Manfred Weber,disregards,EPP manifesto 2024 safe third countries asylum 'we want to implement the concept of safe third countries' PDF,Europe
prompt18_repetition1_medium,Manfred Weber,disregards,"European Parliament vote April 10, 2024 migration pact votes by political group EPP how voted",Europe
prompt18_repetition1_medium,Manfred Weber,disregards,Manfred Weber statement on EU migration pact April 2024 EPP press release quote,Europe
prompt18_repetition2_medium,Manfred Weber,disregards,Manfred Weber human rights statements EPP rule of law,Europe
prompt18_repetition2_medium,Manfred Weber,disregards,European Parliament approves EU Migration Pact April 2024 vote results human rights criticism Amnesty,Europe
prompt18_repetition2_medium,Manfred Weber,disregards,EPP press release Manfred Weber migration pact 'historic' 10 April 2024,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,Manfred Weber Tunisia deal support EU Tunisia migration deal Weber statement Politico,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,Amnesty International EU migration pact human rights risks 2024 European Parliament vote April 2024,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,Amnesty International EU-Tunisia deal human rights Amnesty critique 2023 2024,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,Amnesty International reaction EU migration pact April 2024 dark day site:amnesty.org,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,Manfred Weber human rights Weber EPP Tunisia Playbook Brussels Politico interview 2023 2024 Weber Kais Saied meeting,Europe
prompt18_repetition4_medium,Manfred Weber,disregards,2019 EPP Fidesz suspended Weber calls for suspension rule of law BBC,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber Article 7 vote Hungary 2018 how did he vote Reuters,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber voted Article 7 Hungary roll call 2018 European Parliament roll-call vote list Weber,Europe
prompt19_repetition0_medium,Manfred Weber,values,European Parliament roll-call vote 12 September 2018 Hungary Article 7 Sargentini RCV list,Europe
prompt19_repetition0_medium,Manfred Weber,values,European Parliament roll-call votes 12 September 2018 results of roll-call votes PV-8-2018-09-12 Item 7 Hungary list of votes Weber,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber EU Magnitsky sanctions regime statement 2020 EPP,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber statement human rights Ukraine war crimes 2022 Reuters Weber,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber rule of law mechanism EU funds statement 2020 interview Politico,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber condemns China sanctions against EU MEPs 2021 statement Eurasia EPP,Europe
prompt19_repetition0_medium,Manfred Weber,values,EPP Group welcomes Sakharov Prize Navalny 2021 Weber statement,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber congratulates Navalny Sakharov Prize tweet 20 October 2021,Europe
prompt19_repetition0_medium,Manfred Weber,values,EPP Group Article 7 Hungary Weber statement 2018 Sargentini,Europe
prompt19_repetition0_medium,Manfred Weber,values,Manfred Weber elected EPP President 2022 date Reuters,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber voted Sargentini report 2018 vote Hungary Article 7 list MEP votes,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber statement LGBT Poland resolution European Parliament 2020 EPP Group,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber vote Sargentini 2018 Roll-call vote Hungary Article 7 VoteWatch,Europe
prompt19_repetition1_medium,Manfred Weber,values,Roll call vote The situation in Hungary 2018/0902(RSP) Manfred Weber vote list,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber welcomes EU Global Human Rights Sanctions Regime 2020 EPP statement,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber Belarus 2020 sanctions statement EPP Group,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber rule of law conditionality EU budget recovery fund 2020 statement EPP,Europe
prompt19_repetition1_medium,Manfred Weber,values,Manfred Weber backed suspension Fidesz 2019 Reuters quote,Europe
prompt19_repetition2_medium,Manfred Weber,values,Manfred Weber European Parliament profile votes human rights,Europe
prompt19_repetition2_medium,Manfred Weber,values,European Parliament Manfred Weber roll-call vote resolution Magnitsky 2019,Europe
prompt19_repetition2_medium,Manfred Weber,values,Manfred WEBER MEP profile European Parliament votes europarl.europa.eu,Europe
prompt19_repetition2_medium,Manfred Weber,values,site:europarl.europa.eu Manfred Weber MEP profile 6258,Europe
prompt19_repetition2_medium,Manfred Weber,values,Manfred Weber rule of law mechanism EU funds statement 2020 EPP Group press release,Europe
prompt19_repetition2_medium,Manfred Weber,values,European Parliament MEPs call for EU Magnitsky Act 14 March 2019 press release,Europe
prompt19_repetition2_medium,Manfred Weber,values,HowTheyVote.eu 2019 Magnitsky European Parliament roll-call vote 14 March 2019 result list of MEPs,Europe
prompt19_repetition2_medium,Manfred Weber,values,Manfred Weber Navalny statement sanctions 'Magnitsky' EPP Group 2021,Europe
prompt19_repetition2_medium,Manfred Weber,values,Manfred Weber will vote for Article 7 against Hungary 2018 statement,Europe
prompt19_repetition2_medium,Manfred Weber,values,European Parliament debate Hungary Article 7 Sargentini Weber speech transcript 11 September 2018 European Parliament CRE,Europe
prompt19_repetition3_medium,Manfred Weber,values,Manfred Weber human rights statements EPP,Europe
prompt19_repetition3_medium,Manfred Weber,values,Manfred Weber human rights Belarus statement EPP 2020 2021,Europe
prompt19_repetition3_medium,Manfred Weber,values,site:eppgroup.eu Weber Belarus democracy human rights statement,Europe
prompt19_repetition3_medium,Manfred Weber,values,Manfred Weber Hungary LGBT law 2021 statement,Europe
prompt19_repetition3_medium,Manfred Weber,values,site:eppgroup.eu Weber human rights sanctions regime EU Magnitsky,Europe
prompt19_repetition3_medium,Manfred Weber,values,Manfred Weber EU Global Human Rights Sanctions Regime statement 2020 EPP,Europe
prompt19_repetition3_medium,Manfred Weber,values,Reuters EPP suspends Fidesz 2019 Weber backed suspension Reuters 2019 March 20,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber European People's Party President human rights statements site:epp.eu,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber human rights Magnitsky EU statement EPP Group,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber human rights statement European Parliament,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber Sakharov Prize statement EPP Group,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber plenary speech human rights European Parliament transcript,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber article 7 Hungary statement 2018 2019,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber statement Russia invasion Ukraine human rights war crimes 2022 EPP Group,Europe
prompt19_repetition4_medium,Manfred Weber,values,Manfred Weber Belarus statement release EPP Group 2020 2021 Manfred Weber Belarus 'political prisoners' ,Europe
